PWY-5350	NA	NA	NA	THIOSULFATE-SULFURTRANSFERASE-RXN	THIOSULFATE-SULFURTRANSFERASE-RXN	THIOSULFATE-SULFURTRANSFERASE-RXN
PWY-6963	NA	NA		GLNSYN-PWY;GLUTAMINESYN-RXN	GLNSYN-PWY;GLUTAMINESYN-RXN	
PWY-5143	NA	NA		RXN-7904	RXN-7904	
PWY-6416	NA	NA	NA	3-DEHYDROQUINATE-DEHYDRATASE-RXN	3-DEHYDROQUINATE-DEHYDRATASE-RXN	3-DEHYDROQUINATE-DEHYDRATASE-RXN
PWY-6737	NA	NA	NA	PHOSPHOGLUCMUT-RXN;RXN-12193	RXN-12193	PHOSPHOGLUCMUT-RXN;RXN-12193
PWY-6953	NA	NA	NA	DTDPGLUCOSEPP-RXN;DTDPGLUCDEHYDRAT-RXN	DTDPGLUCOSEPP-RXN;DTDPGLUCDEHYDRAT-RXN	DTDPGLUCOSEPP-RXN;DTDPGLUCDEHYDRAT-RXN
PWY-6899	NA	NA		RXN-12613	RXN-12613	
PWY0-1517	NA	NA		SEDOBISALDOL-RXN	SEDOBISALDOL-RXN	
HOMOSER-METSYN-PWY	NA	NA	NA	O-SUCCHOMOSERLYASE-RXN;HOMOCYSMET-RXN;HOMSUCTRAN-RXN;CYSTATHIONINE-BETA-LYASE-RXN	O-SUCCHOMOSERLYASE-RXN;HOMOCYSMET-RXN;HOMSUCTRAN-RXN;CYSTATHIONINE-BETA-LYASE-RXN	O-SUCCHOMOSERLYASE-RXN;HOMOCYSMET-RXN;HOMSUCTRAN-RXN;CYSTATHIONINE-BETA-LYASE-RXN
PWY-6955	NA	NA	NA	RXN-14812	RXN-14812	RXN-14812
TYRSYN	NA	NA	NA	TYROSINE-AMINOTRANSFERASE-RXN;PREPHENATEDEHYDROG-RXN	TYROSINE-AMINOTRANSFERASE-RXN;PREPHENATEDEHYDROG-RXN	TYROSINE-AMINOTRANSFERASE-RXN;PREPHENATEDEHYDROG-RXN
PWY-6281	NA	NA	NA	RXN0-2161	RXN0-2161	RXN0-2161
PWY0-44	NA			RXN0-304		
PWY-6167	NA	NA	NA	RIBOPHOSPHAT-RXN	RIBOPHOSPHAT-RXN;RIBOFLAVIN-SYN-RXN;LUMAZINESYN-RXN	RIBOPHOSPHAT-RXN
PWY0-1021	NA	NA	NA	RXN-12588	RXN-12588	RXN-12588
PWY-7817	NA	NA	NA	CDPDIGLYSYN-RXN;RXN-16648;DIACYLGLYKIN-RXN;PHOSPHAGLYPSYN-RXN	DIACYLGLYKIN-RXN;RXN-18014;GLUC1PURIDYLTRANS-RXN;PHOSPHAGLYPSYN-RXN;CDPDIGLYSYN-RXN	DIACYLGLYKIN-RXN;RXN-18014;GLUC1PURIDYLTRANS-RXN;PHOSPHAGLYPSYN-RXN;CDPDIGLYSYN-RXN
PWY-6562	NA	NA	NA	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN
GLUCOSE1PMETAB-PWY	NA	NA	NA	PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN;GLUCOSE-1-PHOSPHAT-RXN;GLUCOKIN-RXN	GLUCONOLACT-RXN;GLUCOKIN-RXN	PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN;GLUCOKIN-RXN
PWY-7177	NA	NA	NA	CTPSYN-RXN	CTPSYN-RXN	CTPSYN-RXN
PWY-7980	NA	NA	NA	ATPSYN-RXN	ATPSYN-RXN	ATPSYN-RXN
PWY-6854	NA	NA	NA	RXN-12540	SUPEROX-DISMUT-RXN;RXN-12541;RXN-12540	SUPEROX-DISMUT-RXN;RXN-12539;RXN-12541;RXN-12540
PWY-7769	NA	NA		RXN-10837	RXN-10837	
PWY-6614	NA	NA	NA	H2PTEROATESYNTH-RXN;DIHYDROFOLATEREDUCT-RXN;DIHYDROFOLATESYNTH-RXN	H2PTEROATESYNTH-RXN;DIHYDROFOLATEREDUCT-RXN;DIHYDROFOLATESYNTH-RXN	H2PTEROATESYNTH-RXN;DIHYDROFOLATEREDUCT-RXN;DIHYDROFOLATESYNTH-RXN
PWY0-1433	NA	NA	NA	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN
PWY-5839	NA	NA		RXN-9190	RXN-9190;RXN-9191	
PWY-622	NA	NA	NA	PHOSPHOGLUCMUT-RXN;RXN-14371;GLUC1PADENYLTRANS-RXN;PGLUCISOM-RXN;RXN-14372	RXN-14371;GLYCOGENSYN-RXN;GLUC1PADENYLTRANS-RXN;PGLUCISOM-RXN;RXN-14372	PHOSPHOGLUCMUT-RXN;PGLUCISOM-RXN
ALANINE-DEG3-PWY	NA	NA	NA	ALANINE-AMINOTRANSFERASE-RXN	ALANINE-AMINOTRANSFERASE-RXN	ALANINE-AMINOTRANSFERASE-RXN
MALATE-ASPARTATE-SHUTTLE-PWY	NA	NA	NA	ASPAMINOTRANS-RXN	ASPAMINOTRANS-RXN	ASPAMINOTRANS-RXN
PWY-7770	NA	NA	NA	SPONTPRO-RXN	SPONTPRO-RXN	SPONTPRO-RXN
PWY-8012	NA	NA	NA	MALONYL-COA-ACP-TRANSACYL-RXN	MALONYL-COA-ACP-TRANSACYL-RXN	MALONYL-COA-ACP-TRANSACYL-RXN
LEUSYN-PWY	NA	NA	NA	2-ISOPROPYLMALATESYN-RXN;BRANCHED-CHAINAMINOTRANSFERLEU-RXN;RXN-7800	2-ISOPROPYLMALATESYN-RXN;BRANCHED-CHAINAMINOTRANSFERLEU-RXN;RXN-7800	2-ISOPROPYLMALATESYN-RXN;BRANCHED-CHAINAMINOTRANSFERLEU-RXN;RXN-7800
MGLDLCTANA-PWY	NA			RXN-8641		
PWY0-1182	NA	NA	NA	GLUCOKIN-RXN	GLUCOKIN-RXN	GLUCOKIN-RXN
PWY-8325	NA	NA	NA	RXN-15127;RXN-15124	RXN-15127;RXN-15124;GLYOHMETRANS-RXN	RXN-15127;RXN-15124;GLYOHMETRANS-RXN
PWY-7227	NA	NA	NA	ADPREDUCT-RXN	ADPREDUCT-RXN	DADPKIN-RXN;ADPREDUCT-RXN
PWY-5097	NA	NA	NA	DIAMINOPIMDECARB-RXN;DIHYDRODIPICSYN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;DIAMINOPIMEPIM-RXN;RXN-7737;ASPARTATEKIN-RXN;RXN-14014	DIAMINOPIMDECARB-RXN;DIHYDRODIPICSYN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN;RXN-14014	DIAMINOPIMDECARB-RXN;DIHYDRODIPICSYN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;RXN-7737;ASPARTATEKIN-RXN;RXN-14014
PWY-7953	NA	NA	NA	UDPNACETYLMURAMATEDEHYDROG-RXN;UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPAALIG-RXN;DALADALALIG-RXN;UDP-NACMUR-ALA-LIG-RXN	UDPNACETYLMURAMATEDEHYDROG-RXN;UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPAALIG-RXN;DALADALALIG-RXN;UDP-NACMUR-ALA-LIG-RXN	UDPNACETYLMURAMATEDEHYDROG-RXN;UDP-NACMUR-ALA-LIG-RXN;UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPAALIG-RXN
PWY-7902	NA	NA	NA	PHOSPHOGLUCMUT-RXN;GLYC3PDEHYDROGBIOSYN-RXN;GLUC1PADENYLTRANS-RXN	GLYC3PDEHYDROGBIOSYN-RXN;GLUC1PADENYLTRANS-RXN	PHOSPHOGLUCMUT-RXN;GLYC3PDEHYDROGBIOSYN-RXN
LARABITOLUTIL-PWY	NA	NA		D-XYLULOSE-REDUCTASE-RXN;XYLULOKIN-RXN	XYLULOKIN-RXN	
PWY-7821	NA		NA	RXN-14025		RXN-14025
LCYSDEG-PWY	NA	NA	NA	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124
PWY-7851	NA	NA	NA	PANTEPADENYLYLTRAN-RXN;DEPHOSPHOCOAKIN-RXN	PANTEPADENYLYLTRAN-RXN;DEPHOSPHOCOAKIN-RXN	PANTEPADENYLYLTRAN-RXN;DEPHOSPHOCOAKIN-RXN
COA-PWY-1	NA	NA		PANTOTHENATE-KIN-RXN;PWY-7851	PANTOTHENATE-KIN-RXN;PWY-7851	
AMMASSIM-PWY	NA	NA	NA	GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	GLUTAMIN-RXN
SUCSYN-PWY	NA	NA	NA	PWY-7343;PGLUCISOM-RXN;F16ALDOLASE-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	PWY-7343;PGLUCISOM-RXN;F16ALDOLASE-RXN;GAPOXNPHOSPHN-RXN;F16BDEPHOS-RXN;PHOSGLYPHOS-RXN	PGLUCISOM-RXN;PWY-7343;F16BDEPHOS-RXN
PWY-801	NA	NA	NA	O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-SYNTHASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN
PWY-6599	NA	NA	NA	GUANPRIBOSYLTRAN-RXN	GUANPRIBOSYLTRAN-RXN	GUANPRIBOSYLTRAN-RXN
PWY-2221	NA	NA	NA	DEOXYGLUCONOKIN-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN	GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;DEOXYGLUCONOKIN-RXN;KDPGALDOL-RXN	GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN
P185-PWY	NA	NA	NA	F16ALDOLASE-RXN;GAPOXNPHOSPHN-RXN;1TRANSKETO-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;RIB5PISOM-RXN;2TRANSKETO-RXN;PHOSGLYPHOS-RXN;TRIOSEPISOMERIZATION-RXN	F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;1TRANSKETO-RXN;RIBULP3EPIM-RXN;RIB5PISOM-RXN;2TRANSKETO-RXN;PHOSGLYPHOS-RXN;TRIOSEPISOMERIZATION-RXN	F16BDEPHOS-RXN;1TRANSKETO-RXN;RIBULP3EPIM-RXN;RIB5PISOM-RXN;2TRANSKETO-RXN;TRIOSEPISOMERIZATION-RXN
P23-PWY	NA	NA	NA	SUCCCOASYN-RXN;R601-RXN;ISOCITDEH-RXN	PYRUFLAVREDUCT-RXN;R601-RXN;ISOCITDEH-RXN	ISOCITDEH-RXN
PWY-7077	NA	NA	NA	3.5.1.80-RXN	TAGAKIN-RXN;TAGAALDOL-RXN;3.5.1.80-RXN	TAGAKIN-RXN
ALANINE-SYN2-PWY	NA	NA	NA	ALANINE-AMINOTRANSFERASE-RXN	ALANINE-AMINOTRANSFERASE-RXN	ALANINE-AMINOTRANSFERASE-RXN
PWY-4381	NA	NA	NA	MALONYL-COA-ACP-TRANSACYL-RXN;2.3.1.180-RXN	MALONYL-COA-ACP-TRANSACYL-RXN;2.3.1.180-RXN;RXN0-5055	MALONYL-COA-ACP-TRANSACYL-RXN;2.3.1.180-RXN;RXN0-5055
PWY-6803	NA	NA		RXN-7904	RXN-7904	
PWY-5939	NA	NA	NA	ACETOLACTSYN-RXN;ACETOLACTATE-DECARBOXYLASE-RXN	ACETOLACTSYN-RXN;ACETOLACTATE-DECARBOXYLASE-RXN	ACETOLACTSYN-RXN;ACETOLACTATE-DECARBOXYLASE-RXN
PWY-5958	NA	NA	NA	ANTHRANSYN-RXN	ANTHRANSYN-RXN	ANTHRANSYN-RXN
PWY0-166	NA	NA	NA	THYMIDYLATESYN-RXN;DCTP-DEAM-RXN;PWY-7187;CDPREDUCT-RXN;DUTP-PYROP-RXN;PWY-7184;RXN0-723;DTMPKI-RXN;RXN0-724;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;RXN0-722;UDPREDUCT-RXN	THYMIDYLATESYN-RXN;PWY-7187;CDPREDUCT-RXN;DUTP-PYROP-RXN;PWY-7184;RXN0-723;DTMPKI-RXN;RXN0-724;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;RXN0-722;UDPREDUCT-RXN	THYMIDYLATESYN-RXN;PWY-7187;CDPREDUCT-RXN;DUTP-PYROP-RXN;PWY-7184;RXN0-723;DCDPKIN-RXN;DTMPKI-RXN;DTDPKIN-RXN;DUDPKIN-RXN;RXN0-724;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;RXN0-722;UDPREDUCT-RXN
PWY-7884	NA	NA	NA	RXN-17362;RXN0-20	RXN-17362;RXN0-20	RXN-17362;RXN0-20
PWY-6397	NA	NA	NA	UDPGLUCEPIM-RXN;RXN-6380;GALPMUT-RXN	UDPGLUCEPIM-RXN;GALPMUT-RXN	UDPGLUCEPIM-RXN;GALPMUT-RXN
PWY-6385	NA	NA	NA	2.4.1.129-RXN;RXN-11028;PWY-6387;RXN-11029	RXN-11028;PWY-6387;RXN-11029	RXN-11028;PWY-6387;RXN-11029
PWY-7977	NA	NA	NA	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;ASPARTATEKIN-RXN
TCA-1	NA	NA	NA	RXN-14971;SUCCCOASYN-RXN;ASPAMINOTRANS-RXN	RXN-14971;ASPAMINOTRANS-RXN	ASPAMINOTRANS-RXN
PWY-5079	NA	NA	NA	RXN-10814	RXN-10814	RXN-10814
PWY-7111	NA	NA	NA	DIHYDROXYISOVALDEHYDRAT-RXN;ACETOLACTSYN-RXN;ACETOLACTREDUCTOISOM-RXN	DIHYDROXYISOVALDEHYDRAT-RXN;ACETOLACTSYN-RXN;RXN-7657;ACETOLACTREDUCTOISOM-RXN	DIHYDROXYISOVALDEHYDRAT-RXN;ACETOLACTSYN-RXN;ACETOLACTREDUCTOISOM-RXN
PWY-5	NA	NA	NA	RXN-22;RXN-10	RXN-22;RXN-10	RXN-22;RXN-10
ASPARTATESYN-PWY	NA	NA	NA	ASPAMINOTRANS-RXN	ASPAMINOTRANS-RXN	ASPAMINOTRANS-RXN
PWY4FS-7	NA	NA	NA	PHOSPHAGLYPSYN-RXN;PWY0-1319	PHOSPHAGLYPSYN-RXN;PWY0-1319	PHOSPHAGLYPSYN-RXN;PWY0-1319
P3-PWY	NA	NA	NA	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN
PWY-2723	NA	NA	NA	PHOSPHOGLUCMUT-RXN;GLUCOKIN-RXN	GLUCOKIN-RXN	PHOSPHOGLUCMUT-RXN;GLUCOKIN-RXN
PWY-8086	NA	NA	NA	L-LACTATE-DEHYDROGENASE-RXN;ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;PYRUVFORMLY-RXN;R601-RXN	L-LACTATE-DEHYDROGENASE-RXN;ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;PYRUVFORMLY-RXN;R601-RXN	ACETATEKIN-RXN;PYRUVFORMLY-RXN;PHOSACETYLTRANS-RXN;L-LACTATE-DEHYDROGENASE-RXN
PWY-6566	NA	NA		RXN-16325	RXN-16325	
PWY-6387	NA	NA	NA	GLUTRACE-RXN;UDPNACETYLMURAMATEDEHYDROG-RXN;UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALA-GLU-LIG-RXN;UDP-NACMURALGLDAPAALIG-RXN;DALADALALIG-RXN;UDP-NACMUR-ALA-LIG-RXN	GLUTRACE-RXN;UDPNACETYLMURAMATEDEHYDROG-RXN;UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALA-GLU-LIG-RXN;UDP-NACMURALGLDAPAALIG-RXN;DALADALALIG-RXN;UDP-NACMUR-ALA-LIG-RXN	GLUTRACE-RXN;UDPNACETYLMURAMATEDEHYDROG-RXN;UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALA-GLU-LIG-RXN;UDP-NACMURALGLDAPAALIG-RXN;UDP-NACMUR-ALA-LIG-RXN
LEU-DEG2-PWY	NA	NA	NA	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN
PWY-6146	NA		NA	P42-PWY;ASPARTATESYN-PWY;CODH-PWY;PEPCARBOX-RXN;PWY-5910;PWY-6142;ALANINE-SYN2-PWY		ASPARTATESYN-PWY;CODH-PWY;PEPCARBOX-RXN;PWY-5910;PWY-6142;ALANINE-SYN2-PWY
PWY8J2-25	NA	NA	NA	RXN-22606	RXN-22606	RXN-22606
COLANSYN-PWY	NA	NA	NA	PWY-5659;PWY-7344;PWY-7343;UDPGLUCEPIM-RXN	PWY-5659;PWY-7344;PWY-7343;UDPGLUCEPIM-RXN	PWY-5659;PWY-7344;PWY-7343;UDPGLUCEPIM-RXN
PWY-6471	NA	NA	NA	PWY-6386;RXN-8976;RXN-8975;RXN-11350;RXN-22557	PWY-6386;RXN-8975;RXN-8976;RXN-11350;RXN-22557;PWY-6461;RXN-11351	PWY-6386;RXN-8976;RXN-8975
PWY-5783	NA			RXN-8992		
PWY-7432	NA	NA	NA	PREPHENATEDEHYDRAT-RXN	PREPHENATEDEHYDRAT-RXN	PREPHENATEDEHYDRAT-RXN
PWY-7255	NA			RXN-14429;RXN-18089;GLUTCYSLIG-RXN;RXN-15804		
PWY-6163	NA	NA	NA	2.5.1.19-RXN;CHORISMATE-SYNTHASE-RXN;3-DEHYDROQUINATE-DEHYDRATASE-RXN;SHIKIMATE-5-DEHYDROGENASE-RXN	CHORISMATE-SYNTHASE-RXN;3-DEHYDROQUINATE-DEHYDRATASE-RXN;2.5.1.19-RXN;SHIKIMATE-5-DEHYDROGENASE-RXN;SHIKIMATE-KINASE-RXN	CHORISMATE-SYNTHASE-RXN;3-DEHYDROQUINATE-DEHYDRATASE-RXN;2.5.1.19-RXN;SHIKIMATE-5-DEHYDROGENASE-RXN;SHIKIMATE-KINASE-RXN
ENTBACSYN-PWY	NA	NA	NA	ENTDB-RXN;RXN-15889	PWY-5901;ENTDB-RXN;RXN-15889	ENTDB-RXN;RXN-15889
PWY-7197	NA	NA	NA	DTMPKI-RXN	DTMPKI-RXN;RXN-7913	DCDPKIN-RXN;DTMPKI-RXN;DTDPKIN-RXN;RXN-7913
PWY-5892	NA	NA		RXN-9360	RXN-9360	
PWY-7115	NA	NA	NA	RXN-13697;ASPAMINOTRANS-RXN;ALANINE-AMINOTRANSFERASE-RXN;RXN0-5224;RXN-13698;PEPCARBOX-RXN	RXN-13697;ALANINE-AMINOTRANSFERASE-RXN;ASPAMINOTRANS-RXN;RXN-13698	RXN-13697;ASPAMINOTRANS-RXN;ALANINE-AMINOTRANSFERASE-RXN;RXN0-5224;RXN-13698;PEPCARBOX-RXN
PWY-6466	NA			RXN-11322		
IDNCAT-PWY	NA			GLUCONOKIN-RXN		
PWY-7185	NA	NA	NA	RXN-14026;CTPSYN-RXN;RXN-14025	CTPSYN-RXN;RXN-12195	RXN-14026;CTPSYN-RXN;RXN-14025
PWY-5667	NA	NA	NA	CDPDIGLYSYN-RXN;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN
PWY-6964	NA	NA		GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	
PWY-7518	NA	NA	NA	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN	TYROSINE-AMINOTRANSFERASE-RXN
PYRIDNUCSYN-PWY	NA	NA	NA	QUINOPRIBOTRANS-RXN;L-ASPARTATE-OXID-RXN;QUINOLINATE-SYNTHA-RXN;NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN	NAD-SYNTH-NH3-RXN;NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN	NAD-SYNTH-NH3-RXN;NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN
PWY-7248	NA	NA		GALACTUROISOM-RXN	GALACTUROISOM-RXN	
PWY-5851	NA	NA		RXN-9204	RXN-9204	
HOMOSERSYN-PWY	NA	NA	NA	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN;ASPARTATEKIN-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN;ASPARTATEKIN-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN;ASPARTATEKIN-RXN
PWY-7793	NA	NA		METHIONINE-GAMMA-LYASE-RXN	METHIONINE-GAMMA-LYASE-RXN	
PWY0-1280	NA			GLYCOLALDREDUCT-RXN		
OXIDATIVEPENT-PWY	NA	NA		6PGLUCONOLACT-RXN;GLU6PDEHYDROG-RXN;RXN-9952	6PGLUCONOLACT-RXN;GLU6PDEHYDROG-RXN;RXN-9952	
PWY-5981	NA	NA	NA	CDPDIGLYSYN-RXN;GLYC3PDEHYDROGBIOSYN-RXN	CDPDIGLYSYN-RXN;RXN-9590;GLYC3PDEHYDROGBIOSYN-RXN;1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	CDPDIGLYSYN-RXN;GLYC3PDEHYDROGBIOSYN-RXN;RXN-9590
PWY-8025	NA	NA	NA	RXN0-5222	RXN0-5222	RXN0-5222
PWY-7234	NA	NA	NA	RXN0-743;AICARSYN-RXN;SAICARSYN-RXN;RXN0-742	RXN0-743;AICARSYN-RXN;SAICARSYN-RXN;RXN0-742	RXN0-743;AICARSYN-RXN;SAICARSYN-RXN;RXN0-742
PWY0-1261	NA	NA	NA	NAG6PDEACET-RXN;UDPNACETYLMURAMATEDEHYDROG-RXN;UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;5.4.2.10-RXN;RXN0-5226;RXN0-5225	NAG6PDEACET-RXN;UDPNACETYLMURAMATEDEHYDROG-RXN;UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;5.4.2.10-RXN;RXN0-5226;RXN0-5225;RXN0-4641	UDPNACETYLMURAMATEDEHYDROG-RXN;UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;5.4.2.10-RXN;RXN0-5225
PWY-6983	NA	NA	NA	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN
PWY-6517	NA			N-ACETYLGLUCOSAMINE-KINASE-RXN;GLUAMCAT-PWY		
PWY66-161	NA			RXN66-3		
PWY-7900	NA	NA	NA	PHOSPHOGLUCMUT-RXN;RXN-18305;5.4.99.16-RXN;RXN-13028;RXN-18777	RXN-18777	PHOSPHOGLUCMUT-RXN
PWY-6890	NA	NA		PYRIMSYN3-RXN;PYRIMSYN1-RXN	PYRIMSYN3-RXN	
ILEUSYN-PWY	NA	NA	NA	ACETOOHBUTSYN-RXN;BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-15121;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN;RXN-15123	ACETOOHBUTSYN-RXN;BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-15121;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN;RXN-15123	ACETOOHBUTSYN-RXN;BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-15121;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN;RXN-15123
PWY-7303	NA	NA	NA	PREPHENATEDEHYDROG-RXN	PREPHENATEDEHYDROG-RXN	PREPHENATEDEHYDROG-RXN
PWY-5084	NA	NA	NA	RXN-7716	RXN-7716	RXN-7716
PWY-5826	NA	NA	NA	RXN-15121;RXN-15123	RXN-15121;RXN-15123	RXN-15121;RXN-15123
GLNSYN-PWY	NA	NA		GLUTAMINESYN-RXN	GLUTAMINESYN-RXN	
PWY-5283	NA			2-AMINOADIPATE-AMINOTRANSFERASE-RXN		
SERSYN-PWY	NA	NA	NA	RXN0-5114;PSERTRANSAM-RXN;PGLYCDEHYDROG-RXN	RXN0-5114;PSERTRANSAM-RXN;PGLYCDEHYDROG-RXN	RXN0-5114;PSERTRANSAM-RXN
PWY-7221	NA	NA	NA	GMP-SYN-GLUT-RXN;GUANYL-KIN-RXN;IMP-DEHYDROG-RXN	GMP-SYN-GLUT-RXN;GUANYL-KIN-RXN;IMP-DEHYDROG-RXN	GMP-SYN-GLUT-RXN;GDPKIN-RXN;GUANYL-KIN-RXN;IMP-DEHYDROG-RXN
PWY-6931	NA	NA		RXN-11064	RXN-11064	
PWY-5437	NA	NA	NA	RXN-15121;KETOBUTFORMLY-RXN;RXN-15123;PROPKIN-RXN	RXN-15121;RXN-15123;PROPKIN-RXN	RXN-15121;RXN-15123;PROPKIN-RXN
PWY-6637	NA	NA	NA	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN
TREDEGLOW-PWY	NA	NA	NA	GLUCOKIN-RXN	GLUCOKIN-RXN	TRE6PHYDRO-RXN;GLUCOKIN-RXN
NADPHOS-DEPHOS-PWY	NA	NA	NA	TRANS-RXN0-277;NAD-KIN-RXN	NAD-KIN-RXN	NAD-KIN-RXN
GALACTUROCAT-PWY	NA	NA		DEOXYGLUCONOKIN-RXN;GALACTUROISOM-RXN	DEOXYGLUCONOKIN-RXN;KDPGALDOL-RXN;GALACTUROISOM-RXN	
ASPASN-PWY	NA	NA	NA	ASPARTATESYN-PWY;ASPARTASE-RXN	ASPARTATESYN-PWY;ASPARAGHYD-RXN	ASPARTATESYN-PWY;ASPARAGHYD-RXN;ASPARAGINESYN-PWY
PWY-7800	NA	NA	NA	RXN-17874;RXN-17878;RXN-17877;RXN-17860;RXN-17861;RXN-17859;RXN-17875;RXN-17873;RXN-17862;RXN-17863;RXN-17876;RXN-17864	RXN-17874;RXN-17878;RXN-17877;RXN-17860;RXN-17861;RXN-17859;RXN-17875;RXN-17873;RXN-17862;RXN-17863;RXN-17876;RXN-17864	RXN-17874;RXN-17878;RXN-17875;RXN-17873;RXN-17876;RXN-17877
PWY-5705	NA			UREIDOGLYCOLATE-LYASE-RXN		
PWY-6344	NA	NA	NA	ORNCARBAMTRANSFER-RXN	ORNCARBAMTRANSFER-RXN;ARGININE-DEIMINASE-RXN	ORNCARBAMTRANSFER-RXN
PWY-5392	NA	NA		RXN-8457;SUCCCOASYN-RXN;R601-RXN	PYRUFLAVREDUCT-RXN;RXN-8457;R601-RXN	
